Date,Close,High,Low,Open,Volume
2010-11-23,0.3080909252166748,0.3149679483316737,0.3057985841783418,0.3117586818087518,457832000
2010-11-24,0.31565552949905396,0.3168016995584914,0.3110708492613041,0.3113000942039315,397784000
2010-11-26,0.3117586374282837,0.3172602442063561,0.3117586374282837,0.31542639349823653,143104000
2010-11-29,0.3151971399784088,0.3163433103034379,0.3090078256886231,0.3103832136825443,468192000
2010-11-30,0.31198787689208984,0.3135925373640466,0.30625702471184074,0.31038324374699183,720936000
2010-12-01,0.3257420063018799,0.32780510251608924,0.317718811849278,0.3181772746383397,626536000
2010-12-02,0.329638808965683,0.3317019314300434,0.3255125913638114,0.32574183630213455,529316000
2010-12-03,0.3390374779701233,0.3390374779701233,0.32734653045391215,0.32803423807136944,606044000
2010-12-06,0.3326191008090973,0.3408715420735324,0.3312437121496043,0.34018383408035124,438424000
2010-12-07,0.343392938375473,0.35141613008079664,0.33972518266515483,0.34041289027669625,1026812000
2010-12-08,0.3463729918003082,0.35004072024016963,0.34041289551110837,0.3429344810165824,613252000
2010-12-09,0.34064212441444397,0.342934492339471,0.3333066399656661,0.3381205661525686,942408000
2010-12-10,0.3427051901817322,0.34591445555308764,0.3397251424358444,0.34064206759141713,451900000
2010-12-13,0.33399444818496704,0.34476844677533547,0.3330774952734666,0.34408076625028977,609108000
2010-12-14,0.33445268869400024,0.3466020949134731,0.3339942262063843,0.3404127830135441,755160000
2010-12-15,0.327117383480072,0.33926679625744505,0.3266588934181309,0.3351405769879972,624176000
2010-12-16,0.3275758624076843,0.3323897896811427,0.32665890956533616,0.33055591132330797,631872000
2010-12-17,0.3294096887111664,0.3312435667792059,0.3239080545070478,0.327805028322346,593156000
2010-12-20,0.32803431153297424,0.33216053083490943,0.32780506650019875,0.3305558975860625,344088000
2010-12-21,0.3408713936805725,0.3408713936805725,0.3310143229410806,0.33124356794796583,466952000
2010-12-22,0.344539076089859,0.34499753867865,0.3369743477308261,0.340183613179215,477988000
2010-12-23,0.3420175611972809,0.3445391469444742,0.34064214582120145,0.3445391469444742,273784000
2010-12-27,0.3438514173030853,0.34637300288928685,0.33491127258307074,0.34110061405340986,255500000
2010-12-28,0.3424760103225708,0.3461437662956805,0.3404129146669817,0.34385142564420096,194260000
2010-12-29,0.3424760103225708,0.34499759596994073,0.33926674434124193,0.3422467926535365,177660000
2010-12-30,0.34362226724624634,0.3456853907486295,0.3408714632365985,0.34201763385119033,174488000
2010-12-31,0.35302072763442993,0.35347921754748535,0.34339290401673983,0.34385136660294385,391252000
2011-01-03,0.3626486361026764,0.36608714703490386,0.3553131242524399,0.35577161423822146,817448000
2011-01-04,0.3615025281906128,0.36494103971635916,0.353479334630538,0.36333640646971627,651384000
2011-01-05,0.3892398178577423,0.38969830786662873,0.36448253243273093,0.36815026121582256,1428216000
2011-01-06,0.4431098699569702,0.443339114956305,0.39817995425529695,0.39932612459825806,3493312000
2011-01-07,0.4554885923862457,0.45686400792883247,0.4282097178552527,0.43806678970549623,2579984000
2011-01-10,0.4729103147983551,0.4738272401198731,0.44379756692760336,0.4472360778735798,1750348000
2011-01-11,0.4655749201774597,0.4839137044951448,0.45548862979302707,0.4793290220791549,2711088000
2011-01-12,0.5352619290351868,0.5357203642599483,0.4641993317494687,0.4658039643435315,3431896000
2011-01-13,0.5361787676811218,0.5464943237266847,0.5130260982993053,0.52953096611073,2695192000
2011-01-14,0.5407636165618896,0.5497037606489785,0.5238003082841111,0.527009573960387,1595352000
2011-01-18,0.5281558632850647,0.5370960098508689,0.5150895246562782,0.5334282532094834,1813348000
2011-01-19,0.5137141346931458,0.5409930111720312,0.5125679914282953,0.5283851619900514,1197896000
2011-01-20,0.5141725540161133,0.5171526026097395,0.499501528738656,0.5086709468639254,1111408000
2011-01-21,0.5093587040901184,0.5270097815705117,0.5084417784862129,0.5196742674318099,739244000
2011-01-24,0.566896378993988,0.5742318907316262,0.5267803914069167,0.5327404332083231,2056900000
2011-01-25,0.5494745969772339,0.5703348805758631,0.5458068409924707,0.564374783932337,1086856000
2011-01-26,0.5625408887863159,0.5730856659135852,0.551308404050424,0.5552053773968134,1074660000
2011-01-27,0.5609362125396729,0.5719394241193291,0.5501622185939291,0.57056406366215,657396000
2011-01-28,0.5446608662605286,0.5717105298973182,0.5318237423866059,0.5623119457457564,1094796000
2011-01-31,0.5483282804489136,0.5558930084482452,0.5366373620198103,0.545577505046966,750160000
2011-02-01,0.5609362125396729,0.565062403218618,0.5494745110384877,0.5531422664496076,654104000
2011-02-02,0.586381196975708,0.5999060204246495,0.557726917418283,0.557726917418283,1606616000
2011-02-03,0.5753783583641052,0.5872985580004974,0.5627704506984026,0.5872985580004974,1030776000
2011-02-04,0.5884445309638977,0.5930292133939095,0.5811090718681142,0.5834014130831201,872900000
2011-02-07,0.5639163851737976,0.5829428193411371,0.5618532620509634,0.5804212608490392,934236000
2011-02-08,0.5471823811531067,0.5682719418866005,0.5446607675955858,0.5646041850650723,1076584000
2011-02-09,0.5338866710662842,0.5547470102313955,0.524029600336924,0.5492453486866625,1277520000
2011-02-10,0.5231124758720398,0.5320526178259768,0.5180693062599921,0.5219662786018814,1042352000
2011-02-11,0.5380127429962158,0.5549761045661279,0.5127970002507498,0.5212786537088545,1359276000
2011-02-14,0.5297603607177734,0.5616239065168195,0.5276972381013287,0.544431327353852,1287828000
2011-02-15,0.5169235467910767,0.5325114477125011,0.5146311505516189,0.5306775963054163,886980000
2011-02-16,0.5359496474266052,0.5435143753260153,0.5219663343666987,0.5238002392641404,1318364000
2011-02-17,0.5886737704277039,0.596238501479619,0.518298795219914,0.5208204086730341,3470096000
2011-02-18,0.5875276923179626,0.5948632071525689,0.5783583261015717,0.5854645685231545,1394412000
2011-02-22,0.5320528745651245,0.5698765282728404,0.530218968978669,0.568271895043267,1396648000
2011-02-23,0.5068371295928955,0.537096056177101,0.49927239794684414,0.532052938182218,1491604000
2011-02-24,0.5192157030105591,0.528155793745546,0.5056908760871971,0.5093585775919532,1246120000
2011-02-25,0.5299897789955139,0.5387006533621905,0.5258635322004646,0.5331990456225146,775652000
2011-02-28,0.5194445848464966,0.5389294960977736,0.5075243987018396,0.538700223911675,903696000
2011-03-01,0.49629226326942444,0.5270096746725456,0.49629226326942444,0.5203618697486373,988448000
2011-03-02,0.47566112875938416,0.5050031205964124,0.46419942600750824,0.4956044860822773,1718140000
2011-03-03,0.4784119427204132,0.4894152110305581,0.46397019063777656,0.4866643802895933,1593704000
2011-03-04,0.4758903384208679,0.4836842852304226,0.4706179497782377,0.47887038655164627,959760000
2011-03-07,0.46924254298210144,0.4809335180604641,0.45732237757139754,0.47932888513867117,1019140000
2011-03-08,0.448153018951416,0.4768072760947494,0.43829592170188314,0.4742857178622491,1947184000
2011-03-09,0.43875449895858765,0.4511331569030929,0.43485749735038415,0.4467776925547656,1318976000
2011-03-10,0.4107879102230072,0.43187744188501453,0.41032942016309776,0.4286681754268096,1722736000
2011-03-11,0.41376787424087524,0.42522960493795003,0.4048277565428474,0.4142263642371691,1486832000
2011-03-14,0.4172064960002899,0.4275220310961038,0.4103294452762188,0.41697725095630483,1003360000
2011-03-15,0.404827743768692,0.41170476557382174,0.38992750253072195,0.3968045243358517,1256280000
2011-03-16,0.40184780955314636,0.42064502968272505,0.39657541920770023,0.40116010171211197,1476520000
2011-03-17,0.4094123840332031,0.41330935720106377,0.3942829266440351,0.4126216496239465,1238516000
2011-03-18,0.4039108157157898,0.41720642480716674,0.40345235303291477,0.4158310094316844,886960000
2011-03-21,0.40712013840675354,0.4167479647464489,0.40299391931063866,0.41262174565033394,751832000
2011-03-22,0.40001389384269714,0.40987096577481186,0.3981403255463031,0.40597399147426255,718332000
2011-03-23,0.4082663357257843,0.40941250625419245,0.39061528772680987,0.39932618920808405,782396000
2011-03-24,0.44081759452819824,0.4458607666452864,0.41606030598988225,0.41697723146924703,1780592000
2011-03-25,0.4270634949207306,0.4458607108365938,0.42637578723385755,0.4447145404674244,1196392000
2011-03-28,0.44288066029548645,0.4502161451577531,0.433252807378976,0.43714978115016223,1204284000
2011-03-29,0.4394422471523285,0.4444853924112822,0.43348214900192483,0.4428807590098237,715764000
2011-03-30,0.4229372441768646,0.44471450687284364,0.41743561042434135,0.44288062895533586,1176320000
2011-03-31,0.423166424036026,0.4282095946903822,0.4153724777414161,0.42362491396958757,655112000
2011-04-01,0.4172064960002899,0.4291266644234136,0.4114756158424203,0.42866820166230535,850072000
2011-04-04,0.40230613946914673,0.4183525502618261,0.39932609136012265,0.4172063403242672,924328000
2011-04-05,0.4029938876628876,0.4114755428835208,0.40207693497639446,0.40826627679793753,821076000
2011-04-06,0.4002431631088257,0.4064324788228657,0.39680462401562305,0.40597401605272615,856984000
2011-04-07,0.414914071559906,0.41743565739607624,0.3995553935104043,0.4011600266212135,1021208000
2011-04-08,0.40230613946914673,0.4181233052815726,0.4011599692215878,0.4181233052815726,746552000
2011-04-11,0.39703369140625,0.4059738343944692,0.39267825604852663,0.40391071186171856,546208000
2011-04-12,0.3981799781322479,0.40093078165493573,0.3858013212898655,0.3931368337861772,840756000
2011-04-13,0.40712013840675354,0.40964169700720326,0.39726306704571773,0.4023062115734763,749588000
2011-04-14,0.42431265115737915,0.4245418961549237,0.4011599994796266,0.4034523401476474,1254704000
2011-04-15,0.4288973808288574,0.4341697700889327,0.4190402826813125,0.4211034057797025,969720000
2011-04-18,0.41468483209609985,0.4215618542042921,0.4080370276620667,0.41881105082638653,743584000
2011-04-19,0.4130801558494568,0.41651866654378544,0.4018476711852041,0.4149140063582823,659860000
2011-04-20,0.42568814754486084,0.4343990492073671,0.418811124231334,0.42820973369056525,650516000
2011-04-21,0.4245419204235077,0.43302360324151795,0.42362499503462664,0.430272772421159,421300000
2011-04-25,0.43118974566459656,0.43829598608387704,0.4261465738050862,0.4263758188266491,619612000
2011-04-26,0.44242215156555176,0.44677761515938114,0.43050198575296383,0.4348574220199373,676000000
2011-04-27,0.44242215156555176,0.4447145195227844,0.43325278904404474,0.4447145195227844,450004000
2011-04-28,0.44723600149154663,0.4561761448203398,0.4373789329978342,0.4424220760585925,684000000
2011-04-29,0.4584684669971466,0.46855475272129254,0.4495283240205694,0.45021603153059075,836000000
2011-05-02,0.45227935910224915,0.46832574741876987,0.4499870179141748,0.46809652969607995,613824000
2011-05-03,0.43073123693466187,0.4483822830234581,0.42522962992442537,0.44700689493432794,808000000
2011-05-04,0.4275219440460205,0.436920551705916,0.41949875171625584,0.43210662537731465,639356000
2011-05-05,0.4277513325214386,0.43279447821208356,0.4183527217090225,0.4240835752954066,544000000
2011-05-06,0.44288066029548645,0.44700687907015424,0.433252807378976,0.43669131847005627,841080000
2011-05-09,0.4527377188205719,0.4550300594868548,0.44310986616069875,0.44425603649384016,706328000
2011-05-10,0.45342549681663513,0.4568640083494069,0.448840787446079,0.4564055456104094,690976000
2011-05-11,0.4554885923862457,0.4603024921315783,0.44929927709832645,0.4557178374189637,616000000
2011-05-12,0.46993017196655273,0.4703886618619227,0.4527376206956888,0.4538837907804131,1224000000
2011-05-13,0.41858187317848206,0.4412760661833044,0.41537260660900555,0.4401298956475112,2025192000
2011-05-16,0.405744731426239,0.41835263399985645,0.40551551372695926,0.41743568122215824,728188000
2011-05-17,0.4041401147842407,0.40459857752844636,0.39244916450926287,0.40436935981977395,1420364000
2011-05-18,0.41353869438171387,0.4169772057071815,0.4043693308471335,0.40574471898120523,658844000
2011-05-19,0.40757855772972107,0.41697716537431223,0.4013892434079237,0.4167479203773783,650884000
2011-05-20,0.41468483209609985,0.41560175744644945,0.4048277616089863,0.4066616396365422,575820000
2011-05-23,0.41422635316848755,0.4172064014304847,0.4034523304268934,0.40872471930167986,588000000
2011-05-24,0.4158309996128082,0.4325650920940402,0.41514329194130567,0.41628946228485775,720372000
2011-05-25,0.4208742082118988,0.423625039319826,0.4096417207261581,0.41376794006118817,545312000
2011-05-26,0.4314189553260803,0.4350867116416363,0.419728005981247,0.4208741764140009,706436000
2011-05-27,0.4470067620277405,0.4476944422044116,0.43279423137780687,0.43325269393787086,658824000
2011-05-31,0.45938554406166077,0.4596148164099635,0.44471457318760893,0.4557178150065774,1200716000
2011-06-01,0.43875449895858765,0.4580101799855312,0.4378375461514795,0.45732247221191524,762208000
2011-06-02,0.4366912841796875,0.44265138053363073,0.43141889545533074,0.4394421146980335,607592000
2011-06-03,0.423166424036026,0.43554507837828316,0.4211033286424094,0.43164810523097824,549300000
2011-06-06,0.41422635316848755,0.4263757638816419,0.41376786318444514,0.42247879030527125,435988000
2011-06-07,0.41399723291397095,0.41972808617265217,0.4121633544058202,0.41743574486917967,433956000
2011-06-08,0.4027646740324038,0.4144556276603365,0.3995554116342133,0.41193406903664664,569288000
2011-06-09,0.3981799781322479,0.4034523674914001,0.38373822547956415,0.40253544209279024,741632000
2011-06-10,0.39244920015335083,0.40138934744822047,0.38923990599870656,0.39886776113577593,493548000
2011-06-13,0.389698326587677,0.39749227453716685,0.3869474957096374,0.39244913013885824,574760000
2011-06-14,0.39290744066238403,0.4016183379729436,0.3913028081562713,0.39313668558904924,534576000
2011-06-15,0.38442593812942505,0.389927545245462,0.37640271781767853,0.3876352043926369,935916000
2011-06-16,0.3711303174495697,0.39061524145100973,0.3656287104957248,0.3846551444786297,1024908000
2011-06-17,0.362419456243515,0.3757150670298311,0.3509577510762018,0.37548582199574054,1467884000
2011-06-20,0.35806408524513245,0.36677498824413396,0.3553132536361783,0.35921025597324147,745960000
2011-06-21,0.36585789918899536,0.3686087297748105,0.3560008291281058,0.35943934003351924,704276000
2011-06-22,0.36081480979919434,0.3681502953728214,0.36012710204891624,0.3633363957745941,651720000
2011-06-23,0.3715887665748596,0.37411032476501765,0.35302077000017756,0.3562300631424533,744024000
2011-06-24,0.36081480979919434,0.3729642222979083,0.35852246884950717,0.36975495589909013,529052000
2011-06-27,0.3532501459121704,0.36310721932273415,0.3406422409809918,0.3608148779401317,1142152000
2011-06-28,0.35531318187713623,0.35943940113037065,0.35072849989062255,0.35325008591394913,692200000
2011-06-29,0.36081480979919434,0.3644825662494377,0.3452268858759496,0.3576055160735165,960544000
2011-06-30,0.36539942026138306,0.369296393648604,0.3562300582552847,0.361731664528202,652300000
2011-07-01,0.3702133595943451,0.3715887748755958,0.3580639490328149,0.36539943343682296,540804000
2011-07-05,0.36402401328086853,0.3731933748064708,0.36081472035079604,0.36975486423437,535296000
2011-07-06,0.35921013355255127,0.36448252257036806,0.3548546698739824,0.3637948149025039,529580000
2011-07-07,0.36058560013771057,0.3628779413122178,0.3541670393837178,0.3610440902341019,986136000
2011-07-08,0.3537083864212036,0.35806384870690366,0.3507283390313768,0.35554226384008536,619516000
2011-07-11,0.34132981300354004,0.3484360793918861,0.34041288774620365,0.3470606915058815,714388000
2011-07-12,0.33674514293670654,0.34293448426757106,0.3310142915761689,0.33972519110955707,867604000
2011-07-13,0.3360576033592224,0.34362233640337264,0.3328483359232161,0.3413299947128343,634368000
2011-07-14,0.3227618336677551,0.33949592401615913,0.3211572008566705,0.3374328285914579,1088996000
2011-07-15,0.3232203722000122,0.32665888360006073,0.3165725944239956,0.3245957876907754,827736000
2011-07-18,0.3163433372974396,0.3225326521153678,0.3122171183098679,0.32069880130032125,818200000
2011-07-19,0.32597118616104126,0.32665886654365633,0.3172602582768591,0.3172602582768591,602224000
2011-07-20,0.3218448758125305,0.32895111392030435,0.3209279233514031,0.32711726365175,662956000
2011-07-21,0.33697447180747986,0.33926681292234473,0.31748954500426657,0.3223034722762275,1143420000
2011-07-22,0.3438514173030853,0.3449975876010214,0.33559898022720347,0.3399544437554738,737192000
2011-07-25,0.3383498787879944,0.3399545395186125,0.3335359785767296,0.33857912384290073,566920000
2011-07-26,0.33009734749794006,0.3369743687391005,0.3252834216983865,0.3287219323189667,698276000
2011-07-27,0.3177188038825989,0.3271174137935827,0.3168018510006042,0.3255127530818078,652212000
2011-07-28,0.3170311152935028,0.32367889428882063,0.311529479648228,0.3165726524881127,648176000
2011-07-29,0.3170311152935028,0.32001116451883527,0.3122171875197454,0.3138218210020431,677656000
2011-08-01,0.33399444818496704,0.3349113737696038,0.3216157888311888,0.32436659291196274,1019620000
2011-08-02,0.33055588603019714,0.35256236998662227,0.33055588603019714,0.3317020565002847,1356432000
2011-08-03,0.33949604630470276,0.34064221691502844,0.32803434020144595,0.3312436343064756,765236000
2011-08-04,0.30717387795448303,0.33330657182741485,0.30717387795448303,0.33330657182741485,979732000
2011-08-05,0.29685842990875244,0.3181772337956054,0.28883523648604564,0.31428025959851985,1270588000
2011-08-08,0.2734765410423279,0.29250300471446233,0.2716426627210616,0.2824166876109282,1084180000
2011-08-09,0.2964000403881073,0.29685850323155694,0.2750812585624647,0.2787489886369286,1329832000
2011-08-10,0.2828752398490906,0.2959416099424624,0.2812706060579183,0.287689168549477,1140052000
2011-08-11,0.3074032962322235,0.31152951662421186,0.28287521897363055,0.28287521897363055,1078792000
2011-08-12,0.29525381326675415,0.340642199970081,0.29043988601210574,0.3401837372141291,3195784000
2011-08-15,0.3064863085746765,0.30717401638884,0.29662923610996506,0.2982338694584385,864152000
2011-08-16,0.2977753281593323,0.3071739353782047,0.29227369442382584,0.30304771690828863,716868000
2011-08-17,0.2936490774154663,0.3037353911585822,0.28975210436040305,0.29869222062359824,553328000
2011-08-18,0.27370575070381165,0.2831043588062508,0.2704964572246789,0.280353555343321,802564000
2011-08-19,0.26889193058013916,0.2840213966050167,0.2670580517700224,0.26912117567897936,761332000
2011-08-22,0.27370575070381165,0.27966584764587415,0.2707257022327804,0.2764565541667414,611876000
2011-08-23,0.3032768964767456,0.3035061414345027,0.279895003859579,0.28035349377509333,938312000
2011-08-24,0.2989215850830078,0.3035062675280732,0.29112760853027897,0.3025893419698053,687500000
2011-08-25,0.28608444333076477,0.2982338564272503,0.28562598058364214,0.29296146651818744,690968000
2011-08-26,0.2982337772846222,0.3012138253403922,0.2798950263245421,0.28493819718516233,732660000
2011-08-29,0.3062569200992584,0.30740309014379447,0.29960914477168926,0.30671540997855234,601528000
2011-08-30,0.31359249353408813,0.31611405174485124,0.3021307634487057,0.3041938863413536,684760000
2011-08-31,0.30511078238487244,0.31909406934064877,0.3025892244158135,0.3158848038066275,705808000
2011-09-01,0.30442312359809875,0.31588485442134706,0.3041939059242849,0.30923704999732593,762312000
2011-09-02,0.2961706519126892,0.3016722575166119,0.2938782843630619,0.2975460396502444,471356000
2011-09-06,0.3021308481693268,0.3028185559930498,0.28379211861331294,0.2865429225813425,696248000
2011-09-07,0.32665884494781494,0.3355989899262048,0.3177187272962813,0.32665884494781494,1606620000
2011-09-08,0.3250542879104614,0.3312436310060412,0.3197818976901236,0.32344965453736624,880164000
2011-09-09,0.3181772232055664,0.33101434318537754,0.3154264195889952,0.32230344229385277,869828000
2011-09-12,0.3257420063018799,0.32849281036311356,0.3138218098250949,0.3138218098250949,916480000
2011-09-13,0.33307746052742004,0.3346821211234346,0.32344963358563716,0.3284927784287748,853836000
2011-09-14,0.3502699136734009,0.3546253764212328,0.3415590155045875,0.34178826045383937,1547192000
2011-09-15,0.35531318187713623,0.3598978911905102,0.3521039154173207,0.35806401293053264,752908000
2011-09-16,0.35439610481262207,0.3690670972898572,0.3525622273371116,0.35600073735612553,1391588000
2011-09-19,0.34706076979637146,0.3509577440094174,0.33812062354976696,0.3484361579926382,968204000
2011-09-20,0.33812060952186584,0.3527916076280638,0.33651597636269737,0.35141619216199993,792436000
2011-09-21,0.33170202374458313,0.3459145307048066,0.33147277874245984,0.3399544612450261,715252000
2011-09-22,0.30969545245170593,0.3190940584219361,0.3037353841886282,0.3186355958365996,1314632000
2011-09-23,0.3161140978336334,0.32505424368485264,0.3060278088663111,0.3078616870404221,1011440000
2011-09-26,0.3168017864227295,0.3209280052334469,0.3025892792541316,0.32001107986522404,972124000
2011-09-27,0.3172603249549866,0.3275758881113737,0.3147387659261102,0.32482508402220694,781388000
2011-09-28,0.30763232707977295,0.3259710746420796,0.30258918448039174,0.317947857212218,1236532000
2011-09-29,0.30006763339042664,0.31840638302290397,0.29227366001442473,0.31313399489466626,866416000
2011-09-30,0.28677210211753845,0.29685839013835646,0.28631361212189155,0.2952537571341613,677784000
2011-10-03,0.2707257866859436,0.2920445953229301,0.2707257866859436,0.28310444712094873,949896000
2011-10-04,0.2957121729850769,0.2957121729850769,0.2629316737901664,0.26407784394410655,1361548000
2011-10-05,0.3062569200992584,0.3090077500676244,0.2890643694312181,0.2950244372666958,856708000
2011-10-06,0.31840643286705017,0.3193233581951286,0.3074031649689734,0.30786165495986867,773192000
2011-10-07,0.3243665397167206,0.32918046656375166,0.31313408017612704,0.31978185789168495,806976000
2011-10-10,0.3388083577156067,0.3388083577156067,0.3291805029571133,0.32986821077227174,534376000
2011-10-11,0.3351406157016754,0.341559176714826,0.3339944450681437,0.33605754127775544,816080000
2011-10-12,0.3349112272262573,0.34178827540937495,0.33468200959382616,0.34155903045009206,612064000
2011-10-13,0.35439610481262207,0.35508381228179453,0.3323896297601936,0.3333065548345246,854832000
2011-10-14,0.3603561818599701,0.36425315422239807,0.35164528477952406,0.36058539945373225,702452000
2011-10-17,0.3424760103225708,0.35623008155830405,0.340642132336016,0.35623008155830405,611780000
2011-10-18,0.3548547923564911,0.35577174533909306,0.33857915701568037,0.34064225340451965,590916000
2011-10-19,0.3477485179901123,0.36150259392079187,0.34683159234727085,0.35531325018758314,557568000
2011-10-20,0.33032652735710144,0.33972513290898754,0.3172601666320769,0.338349717887348,990308000
2011-10-21,0.33193138241767883,0.3399546056509605,0.3264297732983143,0.3344529692047275,628428000
2011-10-24,0.34430986642837524,0.34958225505709123,0.3326189189180422,0.33330662653515375,535256000
2011-10-25,0.3312435746192932,0.3422468159611049,0.3305558669116441,0.3394959851305085,577996000
2011-10-26,0.3351406157016754,0.33949605317835074,0.3255127605185179,0.3376622020261907,503116000
2011-10-27,0.3495821952819824,0.3530207054527344,0.33972512732712346,0.3475191001102711,577732000
2011-10-28,0.3576054871082306,0.3608147805739625,0.34568532060073737,0.34660224597559935,490156000
2011-10-31,0.3392668068408966,0.3482069534247322,0.3392668068408966,0.3461438300622188,519984000
2011-11-01,0.32230350375175476,0.3278051120339621,0.31909420948141354,0.3268881864292157,790824000
2011-11-02,0.3168017864227295,0.3271173471129516,0.3101540091859706,0.3255126867282757,961608000
2011-11-03,0.3358282446861267,0.33651595237012716,0.3117586397072537,0.32024029493830697,749372000
2011-11-04,0.33972516655921936,0.34087133674849857,0.3275757570874892,0.33284814542354413,654840000
2011-11-07,0.33789125084877014,0.34293442097677707,0.3300973053676046,0.3372035433470556,613536000
